Srno,uri,yield,calories,totalCO2Emissions,co2EmissionsClass,totalWeight,dietLabels,healthLabels,cautions,cuisineType,mealType,dishType
1119,http://www.edamam.com/ontologies/edamam.owl#recipe_935d999a9b574dd99ff4701475b2ab7c,8,1973,5228.910019,E,1119.245503,"BALANCED,HIGH_FIBER","PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,KOSHER",SULFITES,indian,lunch/dinner,main course
1121,http://www.edamam.com/ontologies/edamam.owl#recipe_70be7eb3066b43c699e3907152d894a0,2,237,203.5464992,B,325.6457033,HIGH_FIBER,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",,american,lunch/dinner,starter
1123,http://www.edamam.com/ontologies/edamam.owl#recipe_89bf36baf3d34f9cbd00ae101861e9dc,6,1658,870.341905,B,684.9091119,HIGH_FIBER,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",middle eastern,lunch/dinner,condiments and sauces
1125,http://www.edamam.com/ontologies/edamam.owl#recipe_1def3d390bd34fb9b1a22225d6ca3daa,4,766,541.4204533,B,367.8084204,,"SUGAR_CONSCIOUS,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",,indian,lunch/dinner,main course
1126,http://www.edamam.com/ontologies/edamam.owl#recipe_1a77f3224ce24669a019d2120b461e9a,8,1676,2913.621805,D,896.952962,,SUGAR_CONSCIOUS,"GLUTEN,WHEAT,SULFITES",french,lunch/dinner,starter
1129,http://www.edamam.com/ontologies/edamam.owl#recipe_491f5d4e60b94d49bb0317a332670a81,4,519,626.4169624,C,558.0916328,,"VEGAN,VEGETARIAN,PESCATARIAN,MEDITERRANEAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",mexican,lunch/dinner,condiments and sauces
1130,http://www.edamam.com/ontologies/edamam.owl#recipe_19f6ea3cb5eb484a83741851cb60ceab,8,2405,NaN,NaN,975.922135,,"SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",FODMAP,middle eastern,lunch/dinner,starter
1132,http://www.edamam.com/ontologies/edamam.owl#recipe_a40d20b13c674d5dbff317c605d322e7,4,719,661.3019257,C,564.1341373,,"SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",,french,lunch/dinner,starter
1135,http://www.edamam.com/ontologies/edamam.owl#recipe_a04c1c019bb9446a8d74b0752dea38ff,4,350,NaN,NaN,340.8218613,HIGH_FIBER,"SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",indian,lunch/dinner,starter
1137,http://www.edamam.com/ontologies/edamam.owl#recipe_ecebc0d615ee40f7a1a8a1bfc05995dc,24,7961,13738.44838,D,1736.921667,LOW_SODIUM,"KIDNEY_FRIENDLY,VEGETARIAN,PESCATARIAN,EGG_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,KOSHER","SULFITES,FODMAP",indian,lunch/dinner,main course
1139,http://www.edamam.com/ontologies/edamam.owl#recipe_def59be6d6f74d98a3421e0fef312daf,2,172,416.4136148,C,435.3595697,"HIGH_FIBER,LOW_FAT","LOW_FAT_ABS,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,KOSHER",SULFITES,italian,lunch/dinner,drinks
1142,http://www.edamam.com/ontologies/edamam.owl#recipe_d29e3051987b4607ba1f8b6fb4f37c8b,2,285,NaN,NaN,173.95625,"HIGH_FIBER,LOW_SODIUM","VEGAN,VEGETARIAN,PESCATARIAN,SPECIFIC_CARBS,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES,FODMAP",south east asian,lunch/dinner,condiments and sauces
1143,http://www.edamam.com/ontologies/edamam.owl#recipe_f2b84bee9cf645f4aab266e391db0f0f,2,242,NaN,NaN,695.7551669,,"VEGETARIAN,PESCATARIAN,SPECIFIC_CARBS,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,FODMAP_FREE,KOSHER","SULFITES,FODMAP",indian,lunch/dinner,main course
1144,http://www.edamam.com/ontologies/edamam.owl#recipe_2f1b8d6374aa48fba941c2e8d20e33c7,6,1185,NaN,NaN,749.3544752,,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,SULPHITE_FREE,KOSHER","GLUTEN,WHEAT,SULFITES,FODMAP",indian,lunch/dinner,condiments and sauces
1145,http://www.edamam.com/ontologies/edamam.owl#recipe_f71b446d738847a9a2ee915e010ad793,4,801,1045.608423,C,1536.288889,,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",indian,lunch/dinner,starter
1148,http://www.edamam.com/ontologies/edamam.owl#recipe_3e3fbe4a75584e128dda2840cc37d6af,2,276,773.8973041,D,361.2854167,LOW_SODIUM,"VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES,FODMAP",indian,lunch/dinner,main course
1149,http://www.edamam.com/ontologies/edamam.owl#recipe_b5893d09aeb04fd88fec8bd4798b7767,6,1404,NaN,NaN,4603.133633,HIGH_FIBER,"VEGETARIAN,PESCATARIAN,SPECIFIC_CARBS,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",FODMAP,indian,lunch/dinner,starter
1150,http://www.edamam.com/ontologies/edamam.owl#recipe_7fd127214d4d4c2dac64c6ea9103fbda,2,214,NaN,NaN,336.1781506,BALANCED,"VEGAN,VEGETARIAN,PESCATARIAN,MEDITERRANEAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,FODMAP",indian,lunch/dinner,
1152,http://www.edamam.com/ontologies/edamam.owl#recipe_86230871d9954fd1b459afedfa6dc67d,6,1240,1225.576836,C,391.0229167,LOW_SODIUM,"KIDNEY_FRIENDLY,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,KOSHER",SULFITES,indian,lunch/dinner,main course
1153,http://www.edamam.com/ontologies/edamam.owl#recipe_13185948defe42c18e97e291a1052e15,8,1760,1463.010333,C,1124.676636,HIGH_FIBER,"SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",SULFITES,indian,lunch/dinner,starter
1154,http://www.edamam.com/ontologies/edamam.owl#recipe_3febc3ca41b14acfa9f91e9223f1e3ba,2,384,NaN,NaN,435.960158,"BALANCED,HIGH_FIBER","VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",american,lunch/dinner,
1155,http://www.edamam.com/ontologies/edamam.owl#recipe_34735b678f494072a9fde1f9f811490c,4,995,NaN,NaN,526.2519121,"HIGH_FIBER,LOW_FAT","LOW_FAT_ABS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",FODMAP,middle eastern,lunch/dinner,
1157,http://www.edamam.com/ontologies/edamam.owl#recipe_41d03600533048369a1d7894b4f6ab39,8,2290,NaN,NaN,1999.249175,"HIGH_FIBER,LOW_FAT","GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE",FODMAP,indian,lunch/dinner,main course
1158,http://www.edamam.com/ontologies/edamam.owl#recipe_519510e645584dcfa2114410c4b0dc89,4,832,NaN,NaN,504.4297403,"HIGH_FIBER,LOW_FAT","SUGAR_CONSCIOUS,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",FODMAP,middle eastern,lunch/dinner,starter
1159,http://www.edamam.com/ontologies/edamam.owl#recipe_8acc4477e9a3445f8c792b40b9e5352a,4,475,213.514639,A,350.0648391,LOW_FAT,"LOW_FAT_ABS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",,american,lunch/dinner,
1163,http://www.edamam.com/ontologies/edamam.owl#recipe_6332502cb95e496cafc4bd115ca53a89,8,1878,1817.008591,C,423.23125,LOW_SODIUM,"KIDNEY_FRIENDLY,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,KOSHER","GLUTEN,WHEAT,SULFITES",indian,lunch/dinner,main course
1165,http://www.edamam.com/ontologies/edamam.owl#recipe_05b326d64f1d4000ad7c9395c05d23c9,6,1022,444.0887504,A,505.0835175,LOW_SODIUM,"SUGAR_CONSCIOUS,KIDNEY_FRIENDLY,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES",south american,lunch/dinner,main course
1168,http://www.edamam.com/ontologies/edamam.owl#recipe_e868c567ffdf4d4cb155d98d47f5d202,14,4350,61572.78783,G,1922.953014,LOW_CARB,"SUGAR_CONSCIOUS,KETO_FRIENDLY,PALEO,SPECIFIC_CARBS,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,SHELLFISH_FREE,PORK_FREE,CRUSTACEAN_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE",SULFITES,american,lunch/dinner,condiments and sauces
1169,http://www.edamam.com/ontologies/edamam.owl#recipe_22265a5d7ca04601b883f005912b739b,4,783,274.6875974,A,634.1879242,LOW_SODIUM,"VEGAN,VEGETARIAN,PESCATARIAN,SPECIFIC_CARBS,MEDITERRANEAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES",american,breakfast,cereals
1173,http://www.edamam.com/ontologies/edamam.owl#recipe_b1e17d3392ca40e999f6a5164713e3ba,6,1137,NaN,NaN,1152.452632,"BALANCED,HIGH_FIBER","VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES,FODMAP",indian,lunch/dinner,starter
1174,http://www.edamam.com/ontologies/edamam.owl#recipe_e76e68a1e1b04e75ab69ce4baac087a1,4,547,2501.720591,E,1200.581958,HIGH_FIBER,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,FODMAP_FREE,KOSHER",SULFITES,indian,lunch/dinner,condiments and sauces
1177,http://www.edamam.com/ontologies/edamam.owl#recipe_46e7dff8d9eb4d1ba078d6c53f3291f0,4,528,2357.018793,D,1184.832448,,"VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,KOSHER",,middle eastern,lunch/dinner,condiments and sauces
1180,http://www.edamam.com/ontologies/edamam.owl#recipe_3db2520589b94b598e683cd7896d92b1,4,910,549.9704125,B,680.0231445,LOW_FAT,"LOW_FAT_ABS,VEGAN,VEGETARIAN,PESCATARIAN,MEDITERRANEAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,SULPHITE_FREE,KOSHER",SULFITES,american,lunch/dinner,cereals
1181,http://www.edamam.com/ontologies/edamam.owl#recipe_23fdd2a4c5d3459788d26d0f5cd13a98,6,1116,NaN,NaN,575.6338737,HIGH_FIBER,"SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","SULFITES,FODMAP",indian,lunch/dinner,
1182,http://www.edamam.com/ontologies/edamam.owl#recipe_90c87ab8b6904714bd3351120069a977,8,2308,1793.351336,C,1001.324274,"BALANCED,HIGH_FIBER","SUGAR_CONSCIOUS,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",,indian,lunch/dinner,condiments and sauces
1183,http://www.edamam.com/ontologies/edamam.owl#recipe_4fd2003443f2465d90e59a61f0500602,8,1912,NaN,NaN,750.8826501,"HIGH_FIBER,LOW_FAT","LOW_FAT_ABS,SUGAR_CONSCIOUS,VEGAN,VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,FODMAP",mexican,lunch/dinner,main course
1188,http://www.edamam.com/ontologies/edamam.owl#recipe_1bf3ac8f0ab941e491fbee7b16d48438,4,806,5228.44424,F,685.4423594,,"VEGETARIAN,PESCATARIAN,MEDITERRANEAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER","TREE_NUTS,SULFITES",french,lunch/dinner,starter
1192,http://www.edamam.com/ontologies/edamam.owl#recipe_78fd12d1bd5447ed8b730a3cc68700b7,6,1099,423.8167381,A,765.2434448,LOW_SODIUM,"VEGETARIAN,PESCATARIAN,DAIRY_FREE,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,MILK_FREE,PEANUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,KOSHER","GLUTEN,WHEAT,TREE_NUTS,SULFITES,FODMAP",middle eastern,breakfast,cereals
1194,http://www.edamam.com/ontologies/edamam.owl#recipe_b9fb455fcb0b4f1aa01d93aa80070988,4,659,NaN,NaN,694.6302947,,"SUGAR_CONSCIOUS,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,MUSTARD_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_OIL_ADDED,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",FODMAP,indian,lunch/dinner,main course
1195,http://www.edamam.com/ontologies/edamam.owl#recipe_1591e29d7c95440098c76ca0a23c10bc,8,1760,1616.937871,C,2182.138496,,"SUGAR_CONSCIOUS,VEGETARIAN,PESCATARIAN,GLUTEN_FREE,WHEAT_FREE,EGG_FREE,PEANUT_FREE,TREE_NUT_FREE,SOY_FREE,FISH_FREE,SHELLFISH_FREE,PORK_FREE,RED_MEAT_FREE,CRUSTACEAN_FREE,CELERY_FREE,SESAME_FREE,LUPINE_FREE,MOLLUSK_FREE,ALCOHOL_FREE,NO_SUGAR_ADDED,SULPHITE_FREE,KOSHER",TREE_NUTS,indian,lunch/dinner,
