Srno,ENERC_KCAL,ENERC_KCAL%,FAT,FAT%,FASAT,FASAT%,PROCNT,PROCNT%,CHOLE,CHOLE%,CHOCDF,CHOCDF%,FIBTG,FIBTG%,FATRN,FAMS,FAPU,SUGAR,CHOCDF.net,NA,NA%,CA,CA%,FE,FE%,ZN,ZN%,VITC,VITC%,THIA,THIA%,NIA,NIA%,VITB6A,VITB6A%,MG,MG%,K,K%,P,P%,VITA_RAE,VITA_RAE%,RIBF,RIBF%,FOLDFE,FOLDFE%,VITB12,VITB12%,VITD,VITD%,TOCPHA,TOCPHA%,VITK1,VITK1%,WATER,FOLFD,FOLAC
1182,2308.994,115.4497,78.5136,120.7901538,12.31748,61.5874,111.7845,223.569,30.53,10.17666667,324.21402,108.07134,65.806,263.224,0.215725,44.1662,19.11048,31.27972,258.40802,2315.480436,96.4783515,593.7878258,59.37878258,37.83630011,210.2016673,16.39400427,149.0364025,1129.671,1255.19,3.95848,329.8733333,15.481214,96.7575875,3.923726,301.8250769,439.7202427,104.6952959,4841.617942,103.0131477,1531.888,218.8411429,381.226,42.35844444,1.392368,107.1052308,1945.076,486.269,0.02414,1.005833333,0,0,14.90994,99.3996,124.2885,103.57375,464.5370485,1945.076,0
1183,1912.32325,95.6161625,21.09123937,32.44806058,8.327185625,41.63592812,121.3462244,242.6924487,0,0,325.1466437,108.3822146,81.5782125,326.31285,0,5.294264375,5.549719375,21.91276187,243.5684312,1736.334176,72.34725734,1258.327461,125.8327461,54.02547712,300.1415396,19.16500265,174.2272968,183.804125,204.2268056,2.345468563,195.4557135,3.74467875,23.40424219,2.111849375,162.4499519,998.330014,237.6976224,9567.155987,203.5565104,1620.915062,231.5592946,48.97725,5.441916667,0.853654438,65.66572596,1993.044125,498.2610313,0,0,0,0,5.5486075,36.99071667,42.830875,35.69239583,256.4582347,1993.044125,0.5634
1188,806.6744,40.33372,55.0315524,84.66392677,36.41229632,182.0614816,33.1260652,66.2521304,34,11.33333333,56.3956876,18.79856253,6.92704,27.70816,0.03723,9.12048004,3.57847644,17.115788,49.4686476,1588.526086,66.18858692,364.4495663,36.44495663,10.27221179,57.06784326,3.132365959,28.47605418,274.26504,304.7389333,0.35182612,29.31884333,3.1061054,19.41315875,1.26673376,97.44105846,166.7645436,39.70584371,1493.402829,31.77452827,663.94428,94.84918286,151.02408,16.78045333,0.52667756,40.51365846,101.13008,25.28252,0.86,35.83333333,0.2,1.333333333,2.7285824,18.19054933,23.80544,19.83786667,531.6508927,101.13008,0
1192,1099.23025,54.9615125,30.786695,47.36414615,13.447873,67.239365,21.5645,43.129,0,0,208.056725,69.35224167,24.7954,99.1816,0.01872,4.62981975,10.18338175,92.84562,183.261325,426.399113,17.76662971,509.7903971,50.97903971,32.66318719,181.462151,4.520236532,41.09305938,23.202325,25.78036111,0.70550425,58.79202083,4.54962375,28.43514844,1.23861225,95.27786538,306.3491844,72.94028201,2011.025167,42.7877695,704.4895,100.6413571,978.93105,108.7701167,0.3101035,23.85411538,125.37825,31.3445625,0,0,0,0,1.076055,7.1737,9.490475,7.908729167,496.6770362,125.37825,0
1194,659.223138,32.9611569,13.36822876,20.56650578,6.325868618,31.62934309,14.59248554,29.18497108,23.72671716,7.908905719,125.3634544,41.78781815,13.63326111,54.53304444,0,4.847141042,1.174263495,13.58892833,111.7301933,1606.341909,66.93091286,228.7766765,22.87766765,8.79953864,48.88632578,2.904980537,26.40891398,217.8524167,242.0582407,0.766294349,63.85786243,6.963564714,43.52227946,0.955309294,73.48533028,130.7186205,31.12348106,1071.018821,22.78763448,301.5408252,43.07726075,772.4530223,85.82811359,0.242791301,18.67625395,364.6733889,91.16834722,0.000926825,0.038617704,0,0,2.153639858,14.35759905,28.31184718,23.59320599,531.5608868,67.63338889,175.7719
1195,1760.901472,88.04507359,38.91745472,59.87300726,16.170215,80.851075,59.0975226,118.1950452,32.8,10.93333333,308.0768674,102.6922891,39.82489829,159.2995932,0.00084,12.12764,7.01765875,28.6044125,268.2519691,5044.999103,210.2082959,374.3216432,37.43216432,19.98007501,111.0004167,11.3128752,102.84432,771.7275488,857.4750542,1.678368279,139.8640233,12.48153342,78.00958385,2.898094009,222.9303084,375.7225716,89.45775515,3654.481559,77.7549268,979.0160882,139.8594412,405.4362175,45.04846861,0.891424779,68.57113686,1011.392278,252.8480694,0.00128125,0.053385417,0,0,7.442265,49.6151,68.415075,57.0125625,1749.213502,1011.392278,0
1196,633.172,31.6586,0.90448,1.391507692,0.06774,0.3387,4.06384,8.12768,0,0,164.9447467,54.98158222,10.5084,42.0336,0,0.100708,0.30038,140.4083333,154.4363467,22.60596086,0.941915036,109.6451373,10.96451373,2.234693333,12.41496296,0.945794902,8.598135474,358.84,398.7111111,0.592732,49.39433333,3.75628,23.47675,0.84074,64.67230769,93.76882355,22.32591037,821.7853333,17.48479433,60.264,8.609142857,31.764,3.529333333,0.253850667,19.52697436,135.6,33.9,0,0,0,0,0.15,1,5.25,4.375,999.8848057,135.6,0
1200,1474.4725,73.723625,37.56495,57.79223077,9.15323,45.76615,58.7393,117.4786,76.5,25.5,236.3683,78.78943333,7.52555,30.1022,0.0053625,14.852398,5.05279,205.186125,228.84275,1429.2635,59.55264583,497.7295,49.77295,2.885525,16.03069444,3.29308,29.93709091,6.0446,6.716222222,0.2368775,19.73979167,2.69547,16.8466875,0.3510975,27.0075,152.523,36.315,968.0275,20.59632979,916.0915,130.8702143,245.0225,27.22472222,1.235824,95.06338462,78.196,19.549,1.935,80.625,0.45,3,9.512,63.41333333,0,0,585.198375,78.196,0
1201,130.68025,6.5340125,5.651939375,8.695291346,3.184875625,15.92437812,5.723724375,11.44744875,0,0,21.38774375,7.129247917,7.3233125,29.29325,0,0.878739375,0.951669375,7.913481875,14.06443125,523.1312602,21.79713584,81.58384871,8.158384871,3.093847451,17.18804139,1.073337599,9.757614534,177.832525,197.5916944,0.166106563,13.84221354,1.92591875,12.03699219,0.614159375,47.24302885,57.00486349,13.57258654,567.0817829,12.06556985,124.9880625,17.8554375,294.26815,32.69646111,0.178878438,13.75987981,51.175125,12.79378125,0,0,0,0,1.9668575,13.11238333,26.641875,22.2015625,189.9361746,51.175125,0.5634
1202,1046.073,52.30365,76.05515,117.0079231,31.13237,155.66185,37.3599,74.7198,639.84,213.28,74.8866,24.9622,24.3645,97.458,0.0662,24.667915,15.2145,24.28705,50.5221,2264.319876,94.3466615,524.4103247,52.44103247,20.08014821,111.556379,6.087138853,55.33762593,335.3985,372.665,0.54165,45.1375,5.59095,34.9434375,1.440195,110.7842308,281.8243885,67.10104489,2506.920108,53.33872571,813.49,116.2128571,1698.1185,188.6798333,1.18524,91.17230769,211.41,52.8525,1.5308,63.78333333,3.44,22.93333333,18.4609,123.0726667,47.6558,39.71316667,776.4103777,211.41,0
1203,344.8200912,17.24100456,13.18691,20.28755385,1.132793248,5.66396624,11.2128,22.4256,0,0,54.6895,18.22983333,12.2256,48.9024,0.044838836,7.41482144,3.85881808,27.796,42.4639,1947.677124,81.1532135,148.6535823,14.86535823,5.317776757,29.54320421,1.872156593,17.01960539,517.244,574.7155556,0.449744,37.47866667,5.01173,31.3233125,1.2249,94.22307692,125.2785659,29.82822998,2064.090527,43.91681973,274.104,39.15771429,1356.385,150.7094444,0.322252,24.78861538,142.969,35.74225,0,0,0,0,5.961194,39.74129333,74.02646584,61.68872153,753.2885932,142.969,0.5634
1205,477.8245424,23.89122712,37.69,57.98461538,19.0562268,95.281134,26.7538,53.5076,379.55,126.5166667,10.81272,3.60424,3.0387,12.1548,0.03268,11.63447532,4.46599904,5.61468,7.77402,837.0085281,34.87535534,262.2048968,26.22048968,4.713303581,26.1850199,2.602372903,23.65793549,13.363,14.84777778,0.215272,17.93933333,4.318814,26.9925875,0.494425,38.03269231,72.97382903,17.3747212,808.0646323,17.19286452,464.59,66.37,621.5889,69.06543333,1.179038,90.69523077,147.359,36.83975,1.19904,49.96,2.913,19.42,4.38516696,29.2344464,206.7717854,172.3098212,281.3973658,147.359,0
1207,1484.172781,74.20863904,56.05724,86.24190769,8.4458096,42.229048,63.15206,126.30412,0,0,202.211,67.40366667,39.7468,158.9872,0.00084,25.36632244,15.48578968,48.55753,162.4642,1860.228472,77.50951966,316.5660193,31.65660193,22.89292901,127.182939,11.50628091,104.6025538,56.1553,62.39477778,1.480126,123.3438333,8.39319,52.4574375,2.13571,164.2853846,480.1182091,114.3138593,3578.943673,76.14773773,1148.908,164.1297143,636.5232,70.7248,0.796739,61.28761538,1210.043,302.51075,0,0,0,0,12.82587232,85.50581547,55.22118848,46.01765707,466.0889418,1210.043,0
1208,2500.121356,125.0060678,177.7934987,273.5284595,95.78672632,478.9336316,79.51247674,159.0249535,227.7306801,75.9102267,324.8504967,108.2834989,130.6108,522.4432,2.498991534,57.25078935,12.21120173,16.033122,194.2396967,1868.131512,77.83881299,595.8732158,59.58732158,49.92226425,277.3459125,24.12071235,219.2792032,3.505189452,3.894654946,0.467792315,38.98269292,10.20209221,63.7630763,0.533608051,41.04677318,1732.655976,412.5371371,5599.607122,119.1405771,2722.426314,388.9180448,889.7382471,98.85980523,1.328183362,102.1679509,202.903263,50.72581575,0.32245052,13.43543835,3.224505205,21.49670137,2.331550493,15.54366995,15.63781041,13.03150867,197.4174721,134.203263,41.22
1209,285.78175,14.2890875,23.53641,36.20986154,19.40822,97.0411,5.1719,10.3438,0,0,18.162625,6.054208333,6.200275,24.8011,0.00252,1.62187125,0.74702875,9.7879,11.96235,451.666353,18.81943138,36.07972352,3.607972352,2.587654323,14.37585735,1.013538431,9.213985739,137.971875,153.3020833,0.154135,12.84458333,1.842005,11.51253125,0.5311125,40.85480769,52.67013431,12.54050817,528.4540745,11.24370371,129.58825,18.51260714,46.6745,5.186055556,0.15731,12.10076923,66.1475,16.536875,0,0,0,0,0.880925,5.872833333,30.0195,25.01625,145.3145769,66.1475,0.5634
1211,566.12,28.306,25.51726,39.25732308,18.59206,92.9603,15.2853,30.5706,9.5625,3.1875,80.3514,26.7838,11.6099,46.4396,0.004648,2.62049,1.2093925,61.790675,68.7415,1577.954454,65.74810225,157.1917798,15.71917798,6.177255097,34.31808387,1.681450332,15.28591211,611.9312,679.9235556,0.3475555,28.96295833,5.2665575,32.91598437,1.395775,107.3673077,118.9303033,28.31673889,1591.882427,33.86983886,293.1385,41.87692857,346.809,38.53433333,0.4546045,34.96957692,215.485,53.87125,0.241875,10.078125,0.05625,0.375,5.02679,33.51193333,49.657,41.38083333,552.6676007,215.485,0.5634
1212,297.830829,14.89154145,17.82172002,27.4180308,7.336591603,36.68295801,6.74572,13.49144,0,0,35.2229,11.74096667,10.166,40.664,0.003204,5.519138849,3.779078487,14.01319,25.0569,1395.254549,58.13560623,147.1393899,14.71393899,6.552083301,36.40046279,1.458592409,13.25993099,205.7099,228.5665556,0.215438,17.95316667,2.321,14.50625,0.87497,67.30538462,97.54524175,23.22505756,911.6191103,19.39615128,178.907,25.55814286,78.0339,8.670433333,0.192737,14.82592308,64.693,16.17325,0,0,0,0,4.700491528,31.33661019,26.10611728,21.75509773,536.5449181,64.693,0.5634
1214,231.588625,11.57943125,1.329010625,2.044631731,0.188235625,0.941178125,5.665101875,11.33020375,0,0,56.28785625,18.76261875,9.849033333,39.39613333,0,0.647274125,0.356782156,15.62604938,46.43882292,615.3050514,25.63771047,73.7908583,7.37908583,2.07238783,11.51326572,0.404418689,3.676533537,4.7129625,5.236625,0.039334792,3.277899306,0.533842552,3.336515951,0.11288749,8.683653045,26.91117335,6.407422226,209.4206368,4.45575823,40.20064583,5.742949405,254.8624625,28.31805139,0.057011896,4.385530449,9.86553125,2.466382813,0,0,0,0,1.121559375,7.4770625,7.83079375,6.525661458,36.26363863,9.86553125,0
1220,766.7917596,38.33958798,16.9721175,26.11095,2.8121572,14.060786,60.546225,121.09245,146,48.66666667,92.84365,30.94788333,6.7207,26.8828,0.014,6.38491403,5.03618416,24.23006,86.12295,2897.73875,120.7391146,219.2045,21.92045,6.824765,37.91536111,3.32426,30.22054545,165.696,184.1066667,0.776882,64.74016667,24.3819375,152.3871094,2.45006025,188.4661731,180.54775,42.98755952,1780.9225,37.89196809,765.08825,109.2983214,492.55315,54.72812778,0.68264875,52.51144231,326.933,81.73325,0.42,17.5,0,0,6.61177634,44.07850893,253.9614708,211.634559,579.1380125,173.02175,90.05875
1224,151.7916648,7.589583242,7.69968496,11.84566917,0.968469906,4.842349532,5.095860104,10.19172021,0,0,20.3591175,6.786372499,11.61034829,46.44139317,0.00168,3.204518437,2.594115738,3.770817885,8.748769204,1039.993138,43.33304744,110.0159056,11.00159056,5.124818357,28.47121309,2.923130966,26.57391787,268.6868065,298.5408961,0.185594404,15.46620035,2.373564042,14.83477526,0.293945884,22.61122188,81.8857506,19.49660729,1336.491014,28.43597901,148.8039632,21.25770903,625.8938425,69.54376028,0.179303404,13.79256955,232.2835275,58.07088188,0,0,0,0,4.361951012,29.07967341,13.41842904,11.1820242,394.2117156,232.2835275,0.5634
1226,541.2547678,27.06273839,16.03774771,24.67345802,5.50697796,27.5348898,26.50811052,53.01622104,27.30492187,9.101640625,83.58527187,27.86175729,16.70424676,66.81698703,0.00045,4.203934832,3.577803055,15.96622225,66.88102512,1624.489095,67.68704564,291.3686249,29.13686249,6.890171875,38.27873264,5.440139699,49.45581545,24.366625,27.07402778,0.859423286,71.61860716,11.53707794,72.10673713,0.736791237,56.67624897,281.1228371,66.93400882,1833.214917,39.0045727,778.7151544,111.2450221,1128.059213,125.3399125,1.492258758,114.7891352,166.3910337,41.59775843,0.618486719,25.77027995,0.62271875,4.151458333,2.579715844,17.19810562,135.6743734,113.0619779,564.6629823,166.3910337,0
1229,1230.333292,61.51666458,47.97315083,73.80484744,10.10601,50.53005,46.78642042,93.57284083,0,0,182.6728883,60.89096278,50.0596,200.2384,0.00042,20.6583125,12.5535575,60.79136625,132.6132883,2107.616156,87.81733982,641.582491,64.1582491,23.54788875,130.8216042,8.436411233,76.69464757,686.9842,763.3157778,1.132901,94.40841667,6.9157975,43.22373437,1.5032825,115.6371154,554.1167217,131.9325528,3188.455033,67.83946879,899.3414167,128.4773452,184.461,20.49566667,0.6214025,47.80019231,684.76,171.19,0,0,0,0,10.80768,72.0512,52.5223,43.76858333,617.4013916,684.76,1.1268
1230,871.9470833,43.59735417,42.57082583,65.49357821,12.21904075,61.09520375,80.21728083,160.4345617,181.4291667,60.47638889,52.50095,17.50031667,12.450425,49.8017,0.00168,17.60561208,8.2560905,17.7905125,40.050525,1842.216758,76.7590316,251.8862347,25.18862347,9.745792657,54.14329254,4.667173923,42.42885385,297.67835,330.7537222,0.518252417,43.18770139,14.57941458,91.12134115,1.44437225,111.1055577,274.7048956,65.40592753,2157.602312,45.90643217,974.2654167,139.1807738,443.938025,49.32644722,0.523403333,40.26179487,172.0724167,43.01810417,4.982729167,207.6137153,9.35625,62.375,8.141684167,54.27789444,43.01408333,35.84506944,612.0137606,172.0724167,0
1231,332.4861018,16.62430509,3.056947105,4.702995546,0.633821998,3.169109988,12.75598063,25.51196125,0,0,76.99071058,25.66357019,15.44749578,61.7899831,0,0.556030786,0.779149907,38.3874085,61.5432148,3376.264242,140.6776767,281.0995763,28.10995763,6.408204261,35.60113478,3.106252002,28.23865456,192.1542825,213.5047583,0.531499257,44.29160471,3.95698802,24.73117513,0.996414607,76.64727744,200.0469504,47.6302263,2721.76742,57.9099451,394.4819665,56.35456664,1740.383829,193.375981,0.51638341,39.72180077,173.6819398,43.42048494,0,0,0,0,3.08279037,20.5519358,241.241842,201.0348683,1351.691353,173.6819398,0
1234,402.1634797,20.10817399,16.144989,24.83844462,2.980044239,14.9002212,26.10782367,52.21564733,19.125,6.375,48.54593333,16.18197778,11.99409617,47.97638467,0.036175225,7.387210513,3.306938177,24.169135,36.55183717,1558.07422,64.91975917,271.1826162,27.11826162,7.915718688,43.97621493,2.666100325,24.23727568,279.621105,310.6901167,0.447748812,37.31240097,3.864963817,24.15602385,0.848905417,65.30041667,165.8425682,39.48632577,1470.591196,31.28917438,453.8089117,64.82984452,536.42075,59.60230556,0.745222867,57.3248359,312.1578333,78.03945833,0.48375,20.15625,0.1125,0.75,4.511157167,30.07438111,346.1957818,288.4964848,573.8334026,312.1578333,0
1239,809.897,40.49485,26.8278225,41.27357308,10.98348125,54.91740625,31.68364375,63.3672875,19.6,6.533333333,128.5169375,42.83897917,20.33625,81.345,0.00042,8.647086875,4.931830625,66.631495,108.1806875,759.463375,31.64430729,803.094875,80.3094875,8.11501,45.08338889,5.177665,47.06968182,399.27655,443.6406111,0.78861125,65.71760417,5.982315,37.38946875,2.046785375,157.4450288,293.614625,69.90824405,2827.41025,60.15766489,795.386,113.6265714,251.1159,27.90176667,1.224793,94.21484615,247.227875,61.80696875,1.078,44.91666667,0,0,6.197335,41.31556667,68.5092,57.091,876.9788475,247.227875,0.5634
1240,328.4917364,16.42458682,14.873715,22.88263846,1.847248711,9.236243556,19.10853944,38.21707889,0,0,48.20525444,16.06841815,19.08416111,76.33664444,0.00084,7.076502718,4.550943347,15.65752333,29.12109333,1539.400083,64.14167014,237.8351806,23.78351806,8.703973733,48.35540963,3.719495104,33.81359186,325.2391667,361.3768519,0.536072167,44.67268056,16.55559667,103.4724792,0.978585611,75.27581624,164.5984844,39.19011533,2262.899319,48.14679403,518.3992778,74.05703968,89.27335,9.919261111,1.805439389,138.879953,104.0403889,26.01009722,0.16,6.666666667,0.8,5.333333333,4.934064542,32.89376361,35.86500626,29.88750521,572.7447058,104.0403889,0
1242,977.9546976,48.89773488,78.55627632,120.8558097,13.1604859,65.80242952,42.1217028,84.2434056,57.375,19.125,34.214698,11.40489933,12.3900696,49.5602784,0.031980768,40.05405017,14.71670358,11.80364348,21.8246284,1298.27764,54.09490167,486.693776,48.6693776,4.81611272,26.75618178,2.57877608,23.44341891,53.54195,59.49105556,0.191000056,15.91667133,2.15249948,13.45312175,0.550725512,42.36350092,89.433172,21.29361238,997.53156,21.22407574,638.640656,91.23437943,754.9340712,83.88156347,0.71019976,54.63075077,106.223944,26.555986,1.45125,60.46875,0.3375,2.25,4.55752328,30.38348853,46.90384992,39.0865416,370.63626,106.223944,0
1243,415.7040911,20.78520456,29.39065922,45.2163988,9.035973323,45.17986661,9.623680937,19.24736187,40.95738281,13.65246094,33.52847448,11.17615816,2.256575,9.0263,0,13.66740451,4.498315096,25.99912917,31.27189948,994.488494,41.43702058,319.7764107,31.97764107,1.877745188,10.43191771,1.856566132,16.87787393,31.8809125,35.42323611,0.192108078,16.00900651,1.15441718,7.215107373,0.370721312,28.51702404,61.03537226,14.53223149,546.8332333,11.63474964,212.4713203,30.35304576,634.5793766,70.50881962,0.493762594,37.98173798,63.226,15.8065,0.777730078,32.40541992,0.184078125,1.2271875,2.84956349,18.99708993,65.56181823,54.63484852,351.003401,63.226,0
1245,492.1849167,24.60924583,41.353245,63.62037692,5.048223333,25.24111667,8.8209,17.6418,0,0,29.69690833,9.898969444,10.16185,40.6474,0,16.63925883,17.78939933,16.06328833,19.53505833,1045.671461,43.56964421,107.1176089,10.71176089,2.588126497,14.37848054,2.008788787,18.26171625,220.504,245.0044444,0.320646,26.7205,3.56974,22.310875,0.9693895,74.56842308,104.7438379,24.93900902,1180.80637,25.12353978,234.651,33.52157143,1329.70945,147.7454944,0.36158,27.81384615,151.1265,37.781625,0,0,0,0,6.365384167,42.43589444,47.90683333,39.92236111,366.5318676,151.1265,0
1246,1520.652366,76.03261832,100.10865,154.0133077,30.0116348,150.058174,102.31836,204.63672,375,125,58.1665,19.38883333,17.3098,69.2392,0.487364,39.17924952,22.58130744,19.21647,40.8567,2518.804036,104.9501682,333.7788971,33.37788971,10.72306359,59.57257548,8.519992905,77.45448095,69.1403,76.82255556,0.595652,49.63766667,37.26799,232.9249375,2.604158,200.3198462,214.363829,51.03900692,2426.192632,51.62111984,975.557,139.3652857,1318.7409,146.5267667,0.822116,63.23969231,126.581,31.64525,1.55,64.58333333,1,6.666666667,11.21529656,74.76864373,41.32197984,34.4349832,816.0204858,126.581,0.5634
1248,1085.1785,54.258925,28.05467417,43.16103718,4.740375833,23.70187917,53.11196833,106.2239367,10.93333333,3.644444445,183.91935,61.30645,54.05405,216.2162,0.003948,12.03754367,7.16769175,32.228455,129.8653,94.06791667,3.919496528,595.5688333,59.55688333,25.30114,140.5618889,9.240967083,84.00879167,277.09585,307.8842778,1.261692708,105.141059,6.917243125,43.23276953,1.804051208,138.7731699,420.365,100.0869048,3151.137542,67.04547961,861.571625,123.0816607,444.664375,49.40715278,0.754148542,58.01142628,1168.534,292.1335,0.000427083,0.017795139,0,0,3.776528333,25.17685556,48.19239167,40.16032639,268.33189,1168.534,0
1249,1568.920334,78.44601672,45.9634,70.71292308,7.2919508,36.459754,156.63857,313.27714,1260,420,142.2416,47.41386667,22.0594,88.2376,0.183966,16.96429792,16.31745224,78.36211,120.1822,5754.851,239.7854583,845.323,84.5323,14.67091,81.50505556,12.99593,118.1448182,1029.9793,1144.421444,0.966266,80.52216667,28.41386,177.586625,5.77789,444.4530769,467.298,111.2614286,4532.616,96.4386383,2936.557,419.5081429,1497.7398,166.4155333,0.900783,69.291,435.577,108.89425,11.1,462.5,1,6.666666667,32.26383376,215.0922251,132.0912606,110.0760505,1898.04509,435.577,1.1268
1252,722.3514167,36.11757083,25.94296389,39.91225214,3.391141667,16.95570833,12.69541389,25.39082778,0,0,113.8007083,37.93356944,17.90223611,71.60894444,0,11.89514167,9.251425,25.19568611,95.89847222,1397.60702,58.23362585,181.0431074,18.10431074,4.673662172,25.96478984,2.187550448,19.88682225,77.67455556,86.30506173,0.529549167,44.12909722,4.687963889,29.29977431,1.379998889,106.1537607,163.1140184,38.83667104,2008.702841,42.73835833,318.0825,45.44035714,22176.67867,2464.075407,0.382734028,29.44107906,122.1594444,30.53986111,0,0,0,0,10.90506806,72.7004537,21.5726,17.97716667,442.6400926,122.1594444,0
1253,831.49725,41.5748625,46.635645,71.74714615,5.7506575,28.7532875,14.762625,29.52525,0,0,105.595125,35.198375,33.726675,134.9067,0.00084,26.569024,10.18110225,48.7679975,71.86845,2810.633265,117.1097194,317.252108,31.7252108,8.988838672,49.93799262,2.935298992,26.68453629,67.9507,75.50077778,0.58557,48.7975,6.32143,39.5089375,1.29336375,99.48951923,205.5808899,48.94783093,2632.065619,56.00139616,386.132,55.16171429,805.282,89.47577778,0.4603555,35.41196154,230.06775,57.5169375,0,0,0,0,4.573025,30.48683333,43.0797,35.89975,1033.684613,230.06775,0
1254,676.2810272,33.81405136,29.170552,44.87777231,6.526105988,32.63052994,35.988291,71.976582,639.84,213.28,76.6598,25.55326667,11.952641,47.810564,0.103490816,13.57488214,6.96104998,14.134655,64.707159,1652.902535,68.87093896,486.161157,48.6161157,9.638805897,53.54892165,5.047964029,45.89058208,89.55644,99.50715556,0.54371821,45.30985083,3.3166957,20.72934812,2.4949125,191.9163462,129.4375603,30.81846674,1767.269182,37.60147196,702.39701,100.34243,1146.707,127.4118889,1.0759886,82.76835385,147.443,36.86075,1.5308,63.78333333,3.44,22.93333333,6.076219,40.50812667,32.77532704,27.31277253,562.4978075,147.443,0
1258,642.5353333,32.12676667,23.46717917,36.10335256,2.800515833,14.00257917,10.0558375,20.111675,0,0,112.394225,37.46474167,14.48155,57.9262,0.00084,13.26553417,5.356018958,97.5003325,97.912675,1714.934915,71.45562148,145.1605241,14.51605241,5.000391113,27.77995063,1.728614996,15.71468178,257.1951,285.7723333,0.3230815,26.92345833,5.752171875,35.95107422,0.955840125,73.52616346,132.7416625,31.60515773,1388.3533,29.53943191,229.84875,32.83553571,630.31155,70.03461667,0.33567075,25.82082692,326.826125,81.70653125,0,0,0,0,8.1834725,54.55648333,41.927475,34.9395625,588.285095,326.826125,0
1259,1055.80825,52.7904125,32.842075,50.52626923,5.7296675,28.6483375,25.21915,50.4383,0,0,188.6257,62.87523333,35.843825,143.3753,0,21.12712375,4.7531625,14.360305,152.781875,123.921,5.163375,608.15275,60.815275,17.8659875,99.25548611,3.8134825,34.66802273,244.9471,272.1634444,0.842244,70.187,8.172685,51.07928125,1.23866125,95.28163462,287.13675,68.36589286,2478.5375,52.73484043,440.168,62.88114286,814.964625,90.551625,0.4254835,32.7295,389.82575,97.4564375,0,0,0,0,7.881015,52.5401,225.47915,187.8992917,538.837655,92.78575,173.8
1260,2086.233237,104.3116618,215.9582464,332.243456,134.5070808,672.535404,20.68149195,41.3629839,652.9447002,217.6482334,29.79543423,9.931811411,9.932035792,39.72814317,6.806819459,56.45868338,10.19684683,16.41458625,19.86339844,163.6299889,6.817916202,450.4560162,45.04560162,2.428119033,13.48955018,4.105247535,37.32043214,251.3584224,279.287136,0.250102067,20.8418389,1.876436062,11.72772539,0.335833388,25.83333753,117.2479975,27.91618987,1482.594757,31.5445693,456.6471224,65.2353032,2609.033085,289.892565,1.255892308,96.60710062,238.153185,59.53829626,0.879406301,36.64192922,8.781263012,58.54175341,7.695626232,51.30417488,18.66332602,15.55277169,594.3918109,238.153185,0
1261,322.6869056,16.13434528,7.59313,11.68173846,1.0988972,5.494486,5.94731,11.89462,0,0,67.129,22.37633333,11.0012,44.0048,0.00168,3.23884008,2.54933576,33.43558,56.1278,788.216423,32.84235096,88.8055716,8.88055716,5.05383411,28.07685616,1.158098215,10.52816559,150.9677,167.7418889,0.173253,14.43775,3.23209,20.2005625,1.374968,105.7667692,114.3669822,27.23023385,1297.955857,27.61608207,139.651,19.95014286,333.2748,37.03053333,0.296377,22.79823077,72.946,18.2365,0,0,0,0,4.02196224,26.8130816,25.92458336,21.60381947,253.6611064,72.946,1.1268
1262,318.4172192,15.92086096,10.3098629,15.86132754,4.02594848,20.1297424,11.74342988,23.48685975,14.6993152,4.899771733,54.42235,18.14078333,15.7208,62.8832,0,3.59752829,1.557953598,18.326125,38.70155,995.1703761,41.46543234,187.9660176,18.79660176,5.364594998,29.80330555,2.18629207,19.87538246,252.3052,280.3391111,0.355139169,29.59493077,2.923271008,18.2704438,0.732939169,56.37993609,116.3821288,27.71003066,1275.101126,27.1298112,235.9497576,33.70710823,719.2340832,79.91489813,0.261894346,20.14571892,211.7545,52.938625,0.000574192,0.023924667,0,0,2.98624376,19.90829173,33.34750512,27.7895876,347.7943714,211.7545,0
1265,895.7730379,44.78865189,33.51743827,51.56528964,6.304694659,31.5234733,12.34407134,24.68814268,10.16770833,3.389236111,133.9409292,44.64697642,5.368649131,21.47459653,0.017775,14.99988844,10.47169854,1.443360855,128.5722801,427.8887671,17.82869863,40.45372919,4.045372919,1.457682627,8.098236814,1.718650402,15.62409456,0.028125,0.03125,0.286904146,23.9086788,4.373330761,27.33331726,0.759335142,58.41039551,80.80901465,19.24024158,233.2628001,4.963038301,202.9476154,28.99251648,38.41204511,4.268005012,0.051880895,3.990838109,58.41794556,14.60448639,0.008039583,0.334982639,0,0,9.976198248,66.50798832,7.59061935,6.325516125,20.89712733,58.41794556,0
1268,112.6515,5.632575,1.154895,1.776761538,0.218964,1.09482,3.178415,6.35683,0,0,26.33384,8.777946667,5.8635,23.454,0,0.3373505,0.318717,17.124155,20.47034,681.016818,28.37570075,95.88513999,9.588513999,3.07031755,17.05731972,0.694416833,6.312880303,49.42095,54.91216667,0.1283365,10.69470833,1.933707,12.08566875,0.303469,23.34376923,47.40806833,11.28763532,728.7855467,15.50607546,82.544,11.792,1064.88445,118.3204944,0.137597,10.58438462,79.5035,19.875875,0,0,0,0,1.813045,12.08696667,53.1652,44.30433333,260.1408637,79.5035,0
